person_age,person_income,person_home_ownership,person_employment_length,loan_purpose,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_person_default_on_file,cb_credit_history_length,person_income_log,loan_amount_log
22,66996,mortgage,6.0,education,B,6000,10.37,False,0.09,N,3,11.11240312125122,8.699681400989514
24,66996,mortgage,5.0,education,B,10000,9.62,False,0.15,N,2,11.11240312125122,9.210440366976517
24,18000,rent,0.0,home-improvement,A,10000,7.29,True,0.5,N,4,9.798182590890704,9.210440366976517
22,66996,own,3.0,venture,C,7000,14.72,False,0.1,Y,3,11.11240312125122,8.853808274977197
21,19200,rent,0.0,home-improvement,B,10000,10.99,True,0.5,N,3,9.862717639992917,9.210440366976517
23,66996,mortgage,2.0,debt-consolidation,A,7000,7.88,False,0.1,N,4,11.11240312125122,8.853808274977197
23,66996,mortgage,7.0,medical,A,10000,9.32,False,0.15,N,3,11.11240312125122,9.210440366976517
22,20000,rent,4.0,venture,A,10000,6.62,True,0.5,N,2,9.90353755128617,9.210440366976517
24,66996,mortgage,8.0,medical,A,1000,9.32,False,0.02,N,4,11.11240312125122,6.90875477931522
22,20000,rent,2.0,education,A,10000,7.49,True,0.5,N,4,9.90353755128617,9.210440366976517
22,20008,rent,2.0,education,B,10000,10.95,True,0.5,N,2,9.903937451316493,9.210440366976517
21,21000,rent,2.0,education,B,10000,11.71,True,0.48,N,2,9.952325334619427,9.210440366976517
24,67000,own,2.0,medical,B,16000,12.69,False,0.24,N,4,11.112462823634855,9.680406499268875
22,21000,rent,4.0,education,C,10000,13.72,True,0.48,Y,2,9.952325334619427,9.210440366976517
22,21000,rent,2.0,debt-consolidation,C,10000,12.73,True,0.48,Y,4,9.952325334619427,9.210440366976517
22,67000,own,5.0,education,D,7500,16.29,False,0.11,Y,3,11.112462823634855,8.922791623969637
25,67000,mortgage,3.0,personal,A,3000,7.9,False,0.04,N,3,11.112462823634855,8.006700845440367
26,67000,mortgage,1.0,venture,A,29000,7.51,False,0.43,N,2,11.112462823634855,10.275085591132715
23,67000,mortgage,7.0,medical,B,2500,11.71,False,0.04,N,3,11.112462823634855,7.824445930877619
26,67000,mortgage,4.0,medical,A,10400,8.9,False,0.16,N,4,11.112462823634855,9.249657234353133
23,21000,rent,3.0,medical,C,10000,13.16,True,0.48,Y,4,9.952325334619427,9.210440366976517
23,21000,rent,3.0,personal,B,10000,12.21,True,0.48,N,4,9.952325334619427,9.210440366976517
23,67000,mortgage,7.0,venture,A,10000,,False,0.15,N,3,11.112462823634855,9.210440366976517
24,21600,rent,4.0,medical,B,10000,9.91,True,0.46,N,3,9.980494888896912,9.210440366976517
26,22000,rent,10.0,venture,B,10000,9.63,True,0.45,N,4,9.99884318585288,9.210440366976517
26,22000,rent,9.0,medical,D,10000,14.59,True,0.45,Y,2,9.99884318585288,9.210440366976517
24,67000,mortgage,9.0,education,A,10400,5.99,False,0.16,N,2,11.112462823634855,9.249657234353133
22,67000,mortgage,0.0,education,B,12000,11.99,False,0.18,N,4,11.112462823634855,9.392745258631441
23,67000,mortgage,2.0,debt-consolidation,A,5600,7.49,False,0.08,N,2,11.112462823634855,8.630700432209832
22,23000,rent,6.0,medical,B,10000,9.88,True,0.43,N,2,10.043292972227004,9.210440366976517
24,67000,mortgage,0.0,debt-consolidation,A,4000,7.49,False,0.06,N,3,11.112462823634855,8.294299608857235
25,23387,rent,2.0,personal,A,10000,7.51,True,0.43,N,4,10.05997834929556,9.210440366976517
26,23624,rent,6.0,personal,B,10000,9.88,True,0.42,N,2,10.070060752361943,9.210440366976517
24,23700,rent,8.0,venture,A,10000,9.32,True,0.42,N,4,10.073272520325904,9.210440366976517
25,24000,rent,4.0,home-improvement,B,10000,9.91,True,0.42,N,4,10.085850775128717,9.210440366976517
21,24000,rent,5.0,education,A,10000,,True,0.42,N,2,10.085850775128717,9.210440366976517
26,24000,rent,3.0,medical,A,10000,,True,0.42,N,2,10.085850775128717,9.210440366976517
24,24000,rent,3.0,debt-consolidation,B,10000,10.38,True,0.42,N,4,10.085850775128717,9.210440366976517
24,67000,mortgage,2.0,home-improvement,B,12150,10.37,False,0.18,N,3,11.112462823634855,9.405166749908611
23,67000,mortgage,3.0,debt-consolidation,A,9250,5.79,False,0.14,N,2,11.112462823634855,9.132486932771318
22,67000,mortgage,7.0,debt-consolidation,A,8800,7.51,False,0.13,N,2,11.112462823634855,9.082620630373812
22,67000,mortgage,6.0,venture,A,4000,6.76,False,0.06,N,3,11.112462823634855,8.294299608857235
21,24000,rent,4.0,debt-consolidation,C,10000,13.48,True,0.42,N,2,10.085850775128717,9.210440366976517
23,67000,own,1.0,venture,A,3250,6.76,False,0.05,N,2,11.112462823634855,8.086717920303906
24,24000,rent,6.0,debt-consolidation,B,10000,10.99,True,0.42,N,4,10.085850775128717,9.210440366976517
22,24000,rent,6.0,debt-consolidation,A,10000,,True,0.42,N,3,10.085850775128717,9.210440366976517
22,67000,own,3.0,education,A,12000,8.59,False,0.18,N,2,11.112462823634855,9.392745258631441
24,24000,rent,3.0,venture,B,10000,8.7,True,0.42,N,2,10.085850775128717,9.210440366976517
21,67000,mortgage,5.0,education,D,25000,15.65,False,0.37,Y,2,11.112462823634855,10.12667110305036
23,67000,own,7.0,personal,C,6400,,False,0.1,N,3,11.112462823634855,8.764209507142004
23,24960,rent,0.0,personal,B,10000,9.64,True,0.4,N,4,10.125069885783383,9.210440366976517
26,24996,rent,2.0,personal,B,10000,,True,0.4,N,4,10.126511096649761,9.210440366976517
24,67000,own,3.0,venture,C,13000,,False,0.19,Y,3,11.112462823634855,9.472781556562168
22,24996,rent,3.0,medical,A,10000,8.94,True,0.4,N,4,10.126511096649761,9.210440366976517
21,25000,rent,1.0,personal,A,10000,,True,0.4,N,4,10.12667110305036,9.210440366976517
23,67000,mortgage,0.0,venture,A,6000,9.32,False,0.09,N,2,11.112462823634855,8.699681400989514
26,67000,mortgage,10.0,personal,B,10000,12.21,False,0.15,N,3,11.112462823634855,9.210440366976517
23,67000,mortgage,1.0,education,E_or_lower,16000,16.32,False,0.24,Y,2,11.112462823634855,9.680406499268875
23,61000,mortgage,7.0,home-improvement,C,18000,12.09,True,0.3,Y,3,11.0186455364637,9.798182590890704
25,67000,mortgage,0.0,education,A,7000,8.63,False,0.1,N,3,11.112462823634855,8.853808274977197
25,25000,rent,4.0,debt-consolidation,A,10000,7.66,True,0.4,N,4,10.12667110305036,9.210440366976517
24,25000,rent,4.0,venture,B,10000,11.36,True,0.4,N,2,10.12667110305036,9.210440366976517
23,25000,rent,3.0,venture,B,10000,11.83,True,0.4,N,3,10.12667110305036,9.210440366976517
24,61100,mortgage,4.0,debt-consolidation,D,25000,17.49,True,0.41,N,3,11.020283511637867,10.12667110305036
22,67145,mortgage,2.0,education,B,10000,10.62,False,0.15,N,4,11.114624632046082,9.210440366976517
22,25000,rent,0.0,personal,A,10000,8.59,True,0.4,N,2,10.12667110305036,9.210440366976517
25,67200,mortgage,9.0,home-improvement,C,15000,,False,0.22,N,4,11.1154434073529,9.61587214452889
25,25000,rent,3.0,personal,D,10000,14.11,True,0.4,Y,2,10.12667110305036,9.210440366976517
23,67200,mortgage,7.0,venture,A,16000,6.03,False,0.24,N,2,11.1154434073529,9.680406499268875
23,67200,mortgage,7.0,education,A,5525,6.99,False,0.08,N,4,11.1154434073529,8.617219505483362
22,67200,mortgage,2.0,personal,B,5000,9.99,False,0.07,N,2,11.1154434073529,8.517393171418904
25,67200,mortgage,9.0,medical,C,5000,13.8,False,0.07,Y,2,11.1154434073529,8.517393171418904
23,25920,rent,4.0,education,D,10000,15.58,True,0.39,N,2,10.162808729968926,9.210440366976517
24,61200,mortgage,8.0,education,C,2500,,True,0.04,N,4,11.021918808236205,7.824445930877619
25,67200,mortgage,6.0,home-improvement,B,3250,11.49,False,0.05,N,2,11.1154434073529,8.086717920303906
22,26000,rent,1.0,debt-consolidation,B,10000,10.65,True,0.38,N,3,10.165890277802454,9.210440366976517
26,67260,mortgage,9.0,home-improvement,A,6500,7.14,False,0.1,N,2,11.116335852861406,8.77971129020447
24,26000,rent,6.0,personal,B,10000,10.99,True,0.38,N,4,10.165890277802454,9.210440366976517
23,52102,mortgage,1.0,medical,B,3500,10.75,True,0.06,N,3,10.8609778076576,8.160803920954665
22,67320,mortgage,7.0,education,C,3900,14.35,False,0.06,Y,4,11.117227502621036,8.268988209506656
24,26000,rent,8.0,education,E_or_lower,10000,16.63,True,0.38,Y,2,10.165890277802454,9.210440366976517
22,67350,mortgage,6.0,education,D,9600,14.96,False,0.14,N,4,11.11767302953823,9.169622538697624
24,67430,mortgage,8.0,medical,C,12000,12.87,False,0.18,Y,4,11.118860131812937,9.392745258631441
22,67440,mortgage,6.0,education,B,5500,10.25,False,0.08,N,4,11.119008420561059,8.612685172875459
22,26400,rent,0.0,venture,C,10000,13.49,True,0.38,N,3,10.181157167204903,9.210440366976517
21,52244,mortgage,5.0,medical,C,4000,,True,0.07,N,2,10.86369947146821,8.294299608857235
24,61499,mortgage,8.0,debt-consolidation,D,19600,15.65,True,0.32,N,2,11.02679245379461,9.883335864325275
22,26400,rent,1.0,education,A,10000,7.49,True,0.38,N,3,10.181157167204903,9.210440366976517
24,67500,mortgage,2.0,education,B,14400,11.71,False,0.21,N,2,11.119897691565697,9.575052927597383
22,26400,rent,1.0,personal,D,10000,16.02,True,0.38,N,2,10.181157167204903,9.210440366976517
21,26400,rent,3.0,medical,A,10000,,True,0.38,N,2,10.181157167204903,9.210440366976517
24,26400,rent,5.0,medical,A,10000,6.54,True,0.38,N,4,10.181157167204903,9.210440366976517
24,67500,mortgage,3.0,personal,A,3000,7.88,False,0.04,N,4,11.119897691565697,8.006700845440367
22,26400,rent,3.0,personal,B,10000,9.88,True,0.38,N,2,10.181157167204903,9.210440366976517
23,27000,rent,6.0,medical,B,10000,10.65,True,0.37,N,3,10.203629181337648,9.210440366976517
23,27000,rent,5.0,medical,B,10000,,True,0.37,N,2,10.203629181337648,9.210440366976517
24,27000,rent,0.0,debt-consolidation,C,10000,12.73,True,0.37,N,2,10.203629181337648,9.210440366976517
22,27048,rent,0.0,education,C,10000,12.61,True,0.37,Y,4,10.205405315014563,9.210440366976517
22,27376,rent,0.0,education,C,10000,10.28,True,0.37,N,3,10.217458523810828,9.210440366976517
23,27996,rent,7.0,debt-consolidation,A,10000,,True,0.36,N,2,10.239852640559992,9.210440366976517
22,28000,rent,6.0,education,A,10000,5.42,True,0.36,N,3,10.239995502805316,9.210440366976517
24,28000,rent,8.0,medical,A,10000,6.91,True,0.36,N,3,10.239995502805316,9.210440366976517
25,67675,mortgage,9.0,medical,C,3000,14.35,False,0.04,N,3,11.122486890878687,8.006700845440367
21,28600,rent,3.0,personal,C,10000,11.34,True,0.35,Y,3,10.261196961231647,9.210440366976517
25,29000,rent,5.0,venture,A,10000,7.49,True,0.34,N,2,10.275085591132715,9.210440366976517
22,29000,rent,6.0,medical,A,10000,7.29,True,0.34,N,3,10.275085591132715,9.210440366976517
22,67775,mortgage,3.0,education,C,9600,14.79,False,0.14,Y,4,11.123963428961078,9.169622538697624
24,29000,rent,1.0,venture,B,10000,10.74,True,0.34,N,2,10.275085591132715,9.210440366976517
21,29000,rent,5.0,debt-consolidation,B,10000,10.0,True,0.34,N,4,10.275085591132715,9.210440366976517
22,67807,mortgage,6.0,venture,A,6400,7.14,False,0.09,N,3,11.124435461068026,8.764209507142004
23,61836,mortgage,4.0,debt-consolidation,D,1700,16.77,True,0.03,N,4,11.032257169794764,7.438971592395862
26,67900,mortgage,2.0,debt-consolidation,A,2400,8.49,False,0.04,N,4,11.125806040978839,7.783640596221253
26,29406,rent,5.0,home-improvement,B,10000,11.71,True,0.34,N,4,10.288988020224695,9.210440366976517
24,67992,mortgage,8.0,debt-consolidation,B,12000,10.75,False,0.18,N,2,11.127160037682966,9.392745258631441
23,68000,mortgage,7.0,venture,A,12000,7.51,False,0.18,N,3,11.127277689932466,9.392745258631441
25,68000,mortgage,3.0,home-improvement,D,6500,16.29,False,0.1,Y,3,11.127277689932466,8.77971129020447
23,30000,rent,0.0,home-improvement,C,10000,15.27,True,0.33,Y,4,10.308985993422082,9.210440366976517
22,68000,mortgage,6.0,education,D,20000,16.77,False,0.29,Y,4,11.127277689932466,9.90353755128617
22,68000,mortgage,6.0,debt-consolidation,A,16000,7.9,False,0.24,N,4,11.127277689932466,9.680406499268875
23,30000,rent,7.0,education,C,10000,13.99,True,0.33,N,2,10.308985993422082,9.210440366976517
21,30000,rent,5.0,venture,B,10000,11.99,True,0.33,N,4,10.308985993422082,9.210440366976517
24,30000,rent,0.0,personal,E_or_lower,10000,19.29,True,0.33,Y,3,10.308985993422082,9.210440366976517
23,30000,rent,3.0,debt-consolidation,A,10000,7.49,True,0.33,N,2,10.308985993422082,9.210440366976517
26,30000,rent,1.0,debt-consolidation,A,10000,6.99,True,0.33,N,4,10.308985993422082,9.210440366976517
22,68000,mortgage,6.0,education,C,9000,15.27,False,0.13,N,2,11.127277689932466,9.105090961257085
23,52700,mortgage,7.0,medical,D,8000,16.29,True,0.13,Y,2,10.872389709681492,8.987321812850125
25,68000,own,8.0,home-improvement,B,6000,12.42,False,0.09,N,4,11.127277689932466,8.699681400989514
23,68000,mortgage,7.0,medical,B,10000,9.91,False,0.15,N,4,11.127277689932466,9.210440366976517
21,52700,mortgage,4.0,medical,D,26400,16.49,True,0.43,N,3,10.872389709681492,10.181157167204903
22,68000,mortgage,6.0,education,A,11000,6.99,False,0.16,N,4,11.127277689932466,9.305741456739435
23,68000,mortgage,5.0,education,B,11500,9.99,False,0.17,N,3,11.127277689932466,9.350189267092581
22,30000,rent,6.0,debt-consolidation,B,10000,10.37,True,0.33,N,4,10.308985993422082,9.210440366976517
24,30000,rent,3.0,medical,A,10000,5.79,True,0.33,N,4,10.308985993422082,9.210440366976517
24,68000,mortgage,8.0,medical,A,8000,7.49,False,0.12,N,4,11.127277689932466,8.987321812850125
25,30000,rent,9.0,medical,A,10000,7.51,True,0.33,N,2,10.308985993422082,9.210440366976517
22,68000,mortgage,3.0,venture,A,6500,5.99,False,0.1,N,4,11.127277689932466,8.77971129020447
22,30000,rent,4.0,education,B,10000,11.86,True,0.33,N,2,10.308985993422082,9.210440366976517
22,68000,mortgage,6.0,personal,A,10000,7.49,False,0.15,N,2,11.127277689932466,9.210440366976517
25,68000,mortgage,2.0,venture,C,6500,12.99,False,0.1,Y,3,11.127277689932466,8.77971129020447
22,30000,rent,4.0,education,C,10000,14.35,True,0.33,N,3,10.308985993422082,9.210440366976517
22,30000,rent,5.0,personal,C,10000,13.98,True,0.33,Y,2,10.308985993422082,9.210440366976517
25,68000,mortgage,9.0,debt-consolidation,B,8000,,False,0.12,N,3,11.127277689932466,8.987321812850125
24,30000,rent,4.0,debt-consolidation,D,10000,,True,0.33,Y,3,10.308985993422082,9.210440366976517
26,68000,mortgage,10.0,education,A,10000,8.49,False,0.15,N,3,11.127277689932466,9.210440366976517
22,68000,mortgage,6.0,personal,B,10000,10.74,False,0.15,N,2,11.127277689932466,9.210440366976517
26,68000,mortgage,3.0,debt-consolidation,A,10000,5.79,False,0.15,N,2,11.127277689932466,9.210440366976517
25,30000,rent,4.0,medical,A,10000,7.51,True,0.33,N,3,10.308985993422082,9.210440366976517
24,68000,mortgage,1.0,venture,A,6000,,False,0.09,N,2,11.127277689932466,8.699681400989514
23,68000,mortgage,3.0,venture,B,9750,10.37,False,0.14,N,3,11.127277689932466,9.18512512283512
23,30000,rent,3.0,personal,B,10000,11.48,True,0.33,N,4,10.308985993422082,9.210440366976517
23,30000,rent,7.0,medical,B,10000,12.18,True,0.33,N,3,10.308985993422082,9.210440366976517
23,68000,mortgage,2.0,venture,B,10000,10.37,False,0.15,N,2,11.127277689932466,9.210440366976517
21,30000,rent,1.0,medical,B,10000,11.14,True,0.33,N,2,10.308985993422082,9.210440366976517
22,30000,rent,7.0,venture,B,10000,11.14,True,0.33,N,2,10.308985993422082,9.210440366976517
23,68000,mortgage,7.0,personal,A,12000,5.42,False,0.18,N,4,11.127277689932466,9.392745258631441
23,30000,rent,3.0,personal,B,10000,11.14,True,0.33,N,2,10.308985993422082,9.210440366976517
24,30000,rent,0.0,medical,D,10000,14.61,True,0.33,N,3,10.308985993422082,9.210440366976517
23,30000,rent,4.0,personal,D,10000,,True,0.33,Y,4,10.308985993422082,9.210440366976517
26,68000,mortgage,2.0,medical,A,3600,6.54,False,0.05,N,3,11.127277689932466,8.188966863648876
22,68000,mortgage,6.0,education,B,10000,,False,0.15,N,2,11.127277689932466,9.210440366976517
22,68000,mortgage,6.0,medical,A,13000,7.88,False,0.19,N,2,11.127277689932466,9.472781556562168
22,30000,rent,1.0,medical,A,10000,9.63,True,0.33,N,4,10.308985993422082,9.210440366976517
24,68000,mortgage,7.0,education,A,6000,7.88,False,0.09,N,2,11.127277689932466,8.699681400989514
22,30000,rent,1.0,medical,C,10000,12.53,True,0.33,N,4,10.308985993422082,9.210440366976517
22,68000,mortgage,6.0,medical,A,3500,6.39,False,0.05,N,4,11.127277689932466,8.160803920954665
24,30000,rent,4.0,debt-consolidation,C,10000,11.66,True,0.33,N,2,10.308985993422082,9.210440366976517
24,30000,rent,0.0,personal,A,10000,8.38,True,0.33,N,2,10.308985993422082,9.210440366976517
23,68000,own,2.0,venture,A,14000,,False,0.21,N,3,11.127277689932466,9.546884034617925
23,30680,rent,7.0,debt-consolidation,B,10000,10.37,True,0.33,N,4,10.331398849474123,9.210440366976517
26,30720,rent,4.0,debt-consolidation,B,10000,11.49,True,0.33,N,3,10.332701738815134,9.210440366976517
25,30720,rent,6.0,education,B,10000,10.37,True,0.33,N,2,10.332701738815134,9.210440366976517
22,68000,mortgage,3.0,education,B,14800,9.88,False,0.22,N,4,11.127277689932466,9.60245002503719
26,30720,rent,5.0,debt-consolidation,A,10000,7.88,True,0.33,N,2,10.332701738815134,9.210440366976517
26,68000,mortgage,10.0,education,A,6500,,False,0.1,N,2,11.127277689932466,8.77971129020447
22,31000,rent,6.0,personal,A,10000,8.9,True,0.32,N,4,10.34177474101152,9.210440366976517
26,68000,own,8.0,personal,B,24250,12.18,False,0.36,N,4,11.127277689932466,10.096213132628804
24,68000,mortgage,8.0,home-improvement,A,3600,7.74,False,0.05,N,4,11.127277689932466,8.188966863648876
24,31000,rent,2.0,venture,C,10000,14.65,True,0.32,N,2,10.34177474101152,9.210440366976517
26,68000,own,6.0,personal,C,21000,13.92,False,0.31,N,4,11.127277689932466,9.952325334619427
22,31000,rent,3.0,venture,E_or_lower,10000,19.42,True,0.32,Y,2,10.34177474101152,9.210440366976517
22,31000,rent,4.0,personal,A,10000,,True,0.32,N,4,10.34177474101152,9.210440366976517
23,31000,rent,0.0,medical,A,10000,7.51,True,0.32,N,2,10.34177474101152,9.210440366976517
25,62000,mortgage,2.0,home-improvement,E_or_lower,20000,17.04,True,0.32,N,3,11.034905792929415,9.90353755128617
25,31200,rent,3.0,medical,B,10000,9.91,True,0.32,N,4,10.348205424565993,9.210440366976517
23,68000,mortgage,0.0,education,A,4000,,False,0.06,N,4,11.127277689932466,8.294299608857235
24,68000,mortgage,1.0,personal,E_or_lower,5500,15.68,False,0.08,N,4,11.127277689932466,8.612685172875459
26,68000,mortgage,9.0,education,C,12000,,False,0.18,Y,3,11.127277689932466,9.392745258631441
23,68000,mortgage,4.0,education,A,1000,8.0,False,0.02,N,3,11.127277689932466,6.90875477931522
22,31200,rent,5.0,personal,C,10000,12.73,True,0.32,N,4,10.348205424565993,9.210440366976517
23,68000,mortgage,2.0,debt-consolidation,C,21000,12.84,False,0.31,N,2,11.127277689932466,9.952325334619427
26,52700,mortgage,3.0,medical,D,7500,13.8,True,0.12,N,2,10.872389709681492,8.922791623969637
23,62000,mortgage,8.0,home-improvement,C,9000,11.03,True,0.15,N,2,11.034905792929415,9.105090961257085
24,68004,mortgage,5.0,home-improvement,A,4200,5.42,False,0.06,N,4,11.127336510866854,8.343077871169383
26,32000,rent,6.0,personal,A,10000,6.99,True,0.31,N,3,10.373522431293592,9.210440366976517
24,68004,mortgage,7.0,education,A,4000,6.39,False,0.06,N,3,11.127336510866854,8.294299608857235
26,52703,mortgage,5.0,medical,B,4000,11.89,True,0.06,N,4,10.872446632977367,8.294299608857235
21,68004,mortgage,5.0,education,B,16000,11.26,False,0.24,N,3,11.127336510866854,9.680406499268875
23,32000,rent,5.0,medical,A,10000,7.29,True,0.31,N,3,10.373522431293592,9.210440366976517
23,32000,rent,7.0,venture,C,10000,13.11,True,0.31,Y,4,10.373522431293592,9.210440366976517
24,68069,mortgage,4.0,venture,A,8100,,False,0.12,N,4,11.128291866441996,8.999742789830492
22,32000,rent,4.0,venture,D,10000,16.07,True,0.31,N,2,10.373522431293592,9.210440366976517
22,32000,rent,2.0,venture,C,10000,13.22,True,0.31,N,3,10.373522431293592,9.210440366976517
25,68250,mortgage,3.0,education,A,17000,,False,0.25,N,3,11.130947364954519,9.741027444837728
23,32004,rent,3.0,medical,C,10000,13.79,True,0.31,Y,3,10.373647419576104,9.210440366976517
22,32376,rent,1.0,education,C,10000,13.61,True,0.31,Y,4,10.385203573155552,9.210440366976517
21,32400,rent,1.0,education,B,10000,11.48,True,0.31,N,2,10.385944565501662,9.210440366976517
26,68399,mortgage,7.0,personal,A,10500,6.91,False,0.15,N,3,11.133128103610641,9.259225769705994
