person_age,person_income,person_home_ownership,person_employment_length,loan_purpose,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_person_default_on_file,cb_credit_history_length,person_income_log,loan_amount_log,loan_grade_numeric,credit_history_bins
26,41000,mortgage,5.0,personal,A,8000,6.03,False,0.2,N,3,10.62135173563291,8.987321812850125,1,"(0, 5]"
26,53000,rent,2.0,personal,D,4800,15.62,True,0.09,Y,3,10.87806606028079,8.476579508530941,4,"(0, 5]"
26,60000,rent,1.0,home-improvement,A,4800,7.9,False,0.08,N,3,11.002116507732016,8.476579508530941,1,"(0, 5]"
24,60000,rent,4.0,home-improvement,A,4800,6.54,False,0.08,N,4,11.002116507732016,8.476579508530941,1,"(0, 5]"
22,41000,mortgage,0.0,venture,B,6400,9.99,False,0.16,N,4,10.62135173563291,8.764209507142004,2,"(0, 5]"
24,62000,rent,4.0,personal,A,4800,7.14,False,0.08,N,3,11.034905792929417,8.476579508530941,1,"(0, 5]"
26,41000,own,7.0,home-improvement,D,9000,,False,0.22,N,4,10.62135173563291,9.105090961257083,4,"(0, 5]"
22,41000,own,0.0,personal,A,1000,6.99,False,0.02,N,2,10.62135173563291,6.90875477931522,1,"(0, 5]"
26,65000,rent,0.0,home-improvement,C,4800,13.72,False,0.07,N,2,11.082157933374816,8.476579508530941,3,"(0, 5]"
24,65000,rent,0.0,personal,A,4800,7.88,False,0.07,N,4,11.082157933374816,8.476579508530941,1,"(0, 5]"
24,41000,mortgage,3.0,venture,A,2500,7.29,False,0.06,N,2,10.62135173563291,7.824445930877619,1,"(0, 5]"
25,65004,rent,1.0,home-improvement,C,4800,13.49,False,0.07,N,3,11.08221946899627,8.476579508530941,3,"(0, 5]"
21,41000,mortgage,4.0,personal,A,3000,5.79,False,0.07,N,4,10.62135173563291,8.006700845440367,1,"(0, 5]"
21,41000,mortgage,2.0,personal,A,8200,6.91,False,0.2,N,3,10.62135173563291,9.012011377036412,1,"(0, 5]"
23,35000,mortgage,7.0,education,C,5000,12.98,True,0.14,Y,3,10.463131911491969,8.517393171418904,3,"(0, 5]"
22,41000,mortgage,0.0,education,B,6000,11.86,False,0.15,N,2,10.62135173563291,8.699681400989514,2,"(0, 5]"
23,69000,rent,7.0,medical,B,4800,10.75,False,0.07,N,2,11.141876276228,8.476579508530941,2,"(0, 5]"
23,70000,rent,2.0,personal,C,4800,,False,0.07,N,2,11.156264806643742,8.476579508530941,3,"(0, 5]"
26,72000,rent,4.0,home-improvement,B,4800,11.86,False,0.07,N,3,11.184435286790633,8.476579508530941,2,"(0, 5]"
24,72096,rent,2.0,home-improvement,A,4800,7.14,False,0.07,N,2,11.185767713530806,8.476579508530941,1,"(0, 5]"
22,67200,rent,6.0,debt-consolidation,E_or_lower,4800,16.7,True,0.07,Y,2,11.1154434073529,8.476579508530941,6,"(0, 5]"
24,69000,rent,2.0,debt-consolidation,D,4800,15.21,True,0.07,N,4,11.141876276228,8.476579508530941,4,"(0, 5]"
22,75000,rent,0.0,debt-consolidation,B,4800,12.21,False,0.06,N,2,11.225256725762891,8.476579508530941,2,"(0, 5]"
24,41000,own,9.0,home-improvement,D,10000,15.33,False,0.24,N,4,10.62135173563291,9.210440366976515,4,"(0, 5]"
24,41000,mortgage,3.0,debt-consolidation,B,9000,9.88,False,0.22,N,2,10.62135173563291,9.105090961257083,2,"(0, 5]"
23,41000,mortgage,7.0,venture,D,10000,14.96,False,0.24,Y,2,10.62135173563291,9.210440366976515,4,"(0, 5]"
22,41000,mortgage,0.0,debt-consolidation,B,7750,9.88,False,0.19,N,3,10.62135173563291,8.955577146281511,2,"(0, 5]"
23,86000,rent,0.0,venture,B,4800,9.62,False,0.06,N,3,11.362114203075018,8.476579508530941,2,"(0, 5]"
26,89000,rent,4.0,education,A,4800,5.99,False,0.05,N,2,11.39640288460621,8.476579508530941,1,"(0, 5]"
21,90000,rent,3.0,education,B,4800,9.62,False,0.05,N,3,11.407576060361786,8.476579508530941,2,"(0, 5]"
23,92000,rent,5.0,medical,B,4800,10.0,False,0.05,N,3,11.429554725537322,8.476579508530941,2,"(0, 5]"
22,41000,own,6.0,medical,D,2500,14.96,False,0.06,Y,4,10.62135173563291,7.824445930877619,4,"(0, 5]"
26,95000,rent,4.0,debt-consolidation,A,4800,,False,0.05,N,4,11.461642696843066,8.476579508530941,1,"(0, 5]"
22,41000,mortgage,4.0,venture,A,6000,8.59,False,0.15,N,4,10.62135173563291,8.699681400989514,1,"(0, 5]"
24,103641,rent,8.0,venture,B,4800,10.74,False,0.05,N,2,11.548697932058356,8.476579508530941,2,"(0, 5]"
24,105000,rent,5.0,home-improvement,C,4800,,False,0.05,Y,2,11.561725152903833,8.476579508530941,3,"(0, 5]"
22,41000,mortgage,2.0,education,B,3000,12.18,False,0.07,N,4,10.62135173563291,8.006700845440367,2,"(0, 5]"
21,41000,own,5.0,personal,A,5000,7.74,False,0.12,N,3,10.62135173563291,8.517393171418904,1,"(0, 5]"
22,115000,rent,4.0,medical,A,4800,7.88,False,0.04,N,2,11.652696102959752,8.476579508530941,1,"(0, 5]"
25,120000,rent,9.0,personal,C,4800,14.22,False,0.04,N,3,11.695255355062796,8.476579508530941,3,"(0, 5]"
23,41000,mortgage,5.0,debt-consolidation,A,6000,9.32,False,0.15,N,3,10.62135173563291,8.699681400989514,1,"(0, 5]"
24,125000,rent,6.0,personal,A,4800,6.76,False,0.04,N,3,11.736077016252436,8.476579508530941,1,"(0, 5]"
23,41000,mortgage,0.0,venture,B,4500,10.95,False,0.11,N,4,10.62135173563291,8.412054873292933,2,"(0, 5]"
22,23000,rent,6.0,venture,C,4850,14.27,False,0.21,Y,4,10.043292972227004,8.486940148245216,3,"(0, 5]"
24,40000,rent,0.0,education,A,4850,6.62,False,0.12,N,2,10.59665973278358,8.486940148245216,1,"(0, 5]"
24,54000,rent,0.0,home-improvement,A,4850,8.49,False,0.09,N,2,10.896757843893464,8.486940148245216,1,"(0, 5]"
23,41000,mortgage,4.0,medical,B,7500,10.71,False,0.18,N,2,10.62135173563291,8.922791623969637,2,"(0, 5]"
23,41000,mortgage,7.0,debt-consolidation,B,5500,10.71,False,0.13,N,4,10.62135173563291,8.612685172875459,2,"(0, 5]"
25,21600,rent,0.0,education,C,4900,13.72,False,0.23,Y,2,9.980494888896912,8.497194544909547,3,"(0, 5]"
21,41004,mortgage,5.0,venture,B,24250,10.75,False,0.5,N,2,10.621449289470512,10.096213132628804,2,"(0, 5]"
25,41004,own,9.0,venture,A,4000,6.76,False,0.1,N,3,10.621449289470512,8.294299608857235,1,"(0, 5]"
25,41004,own,1.0,personal,B,12000,,False,0.29,N,2,10.621449289470512,9.39274525863144,2,"(0, 5]"
23,95000,rent,4.0,personal,B,10000,10.99,False,0.11,N,4,11.461642696843066,9.210440366976515,2,"(0, 5]"
26,41004,mortgage,5.0,venture,B,16000,10.95,False,0.39,N,3,10.621449289470512,9.680406499268877,2,"(0, 5]"
23,41004,mortgage,8.0,venture,A,10000,9.32,False,0.24,N,4,10.621449289470512,9.210440366976515,1,"(0, 5]"
25,83000,rent,0.0,education,C,10000,13.22,True,0.12,N,3,11.326607934898927,9.210440366976515,3,"(0, 5]"
23,96000,rent,7.0,personal,B,10000,10.65,False,0.1,N,3,11.472113887062386,9.210440366976515,2,"(0, 5]"
26,96000,rent,11.0,home-improvement,E_or_lower,10000,19.69,False,0.1,Y,3,11.472113887062386,9.210440366976515,6,"(0, 5]"
21,41033,mortgage,2.0,debt-consolidation,C,5700,12.99,False,0.14,N,4,10.622156270326151,8.648396877031582,3,"(0, 5]"
24,41100,own,4.0,personal,A,5600,6.03,False,0.14,N,3,10.623787731088578,8.630700432209832,1,"(0, 5]"
24,41100,own,2.0,venture,B,9200,12.42,False,0.22,N,2,10.623787731088578,9.12706745278236,2,"(0, 5]"
23,97000,rent,7.0,education,C,10000,13.99,False,0.1,N,3,11.48247656671073,9.210440366976515,3,"(0, 5]"
24,97850,rent,5.0,home-improvement,A,10000,7.51,False,0.1,N,4,11.491201192496067,9.210440366976515,1,"(0, 5]"
25,98000,rent,9.0,debt-consolidation,B,10000,12.69,False,0.1,N,4,11.49273296168228,9.210440366976515,2,"(0, 5]"
23,41196,mortgage,7.0,education,B,16000,11.83,False,0.39,N,2,10.626120717152457,9.680406499268877,2,"(0, 5]"
26,99000,rent,5.0,personal,A,10000,7.29,False,0.1,N,2,11.502885230075814,9.210440366976515,1,"(0, 5]"
25,99275,rent,1.0,personal,C,10000,14.65,False,0.1,Y,3,11.505659128978182,9.210440366976515,3,"(0, 5]"
21,41200,own,3.0,personal,B,8000,11.48,False,0.19,N,3,10.626217806887722,8.987321812850125,2,"(0, 5]"
24,87996,rent,8.0,debt-consolidation,D,10000,14.84,True,0.11,Y,2,11.385058001970144,9.210440366976515,4,"(0, 5]"
22,99996,rent,1.0,education,A,10000,9.32,False,0.1,N,4,11.51289546452022,9.210440366976515,1,"(0, 5]"
22,100000,rent,3.0,education,B,10000,10.65,False,0.1,N,3,11.51293546492023,9.210440366976515,2,"(0, 5]"
24,100000,rent,5.0,personal,A,10000,7.51,False,0.1,N,3,11.51293546492023,9.210440366976515,1,"(0, 5]"
25,100000,rent,3.0,venture,A,10000,6.62,False,0.1,N,4,11.51293546492023,9.210440366976515,1,"(0, 5]"
25,88000,rent,9.0,education,E_or_lower,10000,17.88,True,0.11,Y,4,11.38510345703214,9.210440366976515,6,"(0, 5]"
24,100000,rent,4.0,home-improvement,E_or_lower,10000,16.4,False,0.1,Y,2,11.51293546492023,9.210440366976515,6,"(0, 5]"
21,88000,rent,4.0,venture,E_or_lower,10000,17.93,True,0.11,Y,3,11.38510345703214,9.210440366976515,6,"(0, 5]"
23,100000,rent,0.0,personal,B,10000,11.46,False,0.1,N,2,11.51293546492023,9.210440366976515,2,"(0, 5]"
21,102000,rent,5.0,education,D,10000,,False,0.1,Y,3,11.53273789613992,9.210440366976515,4,"(0, 5]"
23,41496,own,4.0,venture,E_or_lower,7200,,False,0.17,N,2,10.633376414449176,8.881975184248867,6,"(0, 5]"
26,102000,rent,5.0,medical,A,10000,8.59,False,0.1,N,2,11.53273789613992,9.210440366976515,1,"(0, 5]"
25,107000,rent,0.0,venture,A,10000,8.38,False,0.09,N,3,11.580593459194764,9.210440366976515,1,"(0, 5]"
24,41500,mortgage,8.0,education,A,8500,7.14,False,0.2,N,4,10.63347280231402,9.04793908261736,1,"(0, 5]"
23,107500,rent,7.0,medical,A,10000,7.66,False,0.09,N,2,11.58525542883217,9.210440366976515,1,"(0, 5]"
26,96000,rent,2.0,education,D,10000,15.28,True,0.1,Y,2,11.472113887062386,9.210440366976515,4,"(0, 5]"
25,41508,mortgage,9.0,education,C,1600,13.11,False,0.04,Y,3,10.63366555017632,7.378383712996715,3,"(0, 5]"
23,98000,rent,0.0,education,E_or_lower,10000,16.4,True,0.1,N,2,11.49273296168228,9.210440366976515,6,"(0, 5]"
25,41520,own,9.0,medical,A,4400,7.29,False,0.11,N,2,10.633954602328156,8.38958706681109,1,"(0, 5]"
23,110000,rent,5.0,debt-consolidation,A,10000,7.88,False,0.09,N,2,11.60824473564232,9.210440366976515,1,"(0, 5]"
22,41600,own,4.0,education,B,12000,12.42,False,0.29,N,2,10.635879484421974,9.39274525863144,2,"(0, 5]"
22,41600,mortgage,0.0,debt-consolidation,B,6800,10.59,False,0.16,N,3,10.635879484421974,8.824824939175638,2,"(0, 5]"
23,41600,mortgage,7.0,education,C,7000,13.43,False,0.17,N,3,10.635879484421974,8.853808274977197,3,"(0, 5]"
26,113000,rent,3.0,home-improvement,C,10000,13.72,False,0.09,Y,3,11.635151947212842,9.210440366976515,3,"(0, 5]"
24,41600,mortgage,0.0,home-improvement,A,10000,8.94,False,0.24,N,2,10.635879484421974,9.210440366976515,1,"(0, 5]"
22,41600,mortgage,2.0,education,D,3000,15.05,False,0.07,N,3,10.635879484421974,8.006700845440367,4,"(0, 5]"
24,114800,rent,6.0,personal,A,10000,8.94,False,0.09,N,4,11.650955473631058,9.210440366976515,1,"(0, 5]"
22,41604,own,1.0,personal,B,14400,,False,0.35,N,4,10.63597563133453,9.575052927597383,2,"(0, 5]"
25,41664,mortgage,6.0,home-improvement,A,4000,5.99,False,0.1,N,2,10.637416726816308,8.294299608857235,1,"(0, 5]"
25,115000,rent,6.0,medical,A,10000,7.29,False,0.09,N,4,11.652696102959752,9.210440366976515,1,"(0, 5]"
22,41717,own,5.0,venture,B,20000,11.12,False,0.48,N,4,10.638687969327073,9.90353755128617,2,"(0, 5]"
25,41718,own,3.0,venture,A,5000,7.51,False,0.12,N,2,10.638711939508168,8.517393171418904,1,"(0, 5]"
25,115000,rent,3.0,medical,B,10000,10.37,False,0.09,N,2,11.652696102959752,9.210440366976515,2,"(0, 5]"
21,35760,mortgage,5.0,home-improvement,E_or_lower,2400,,True,0.07,N,3,10.484613193102277,7.783640596221253,6,"(0, 5]"
25,116000,rent,5.0,debt-consolidation,C,10000,14.26,False,0.09,Y,4,11.661354090741,9.210440366976515,3,"(0, 5]"
22,41784,mortgage,6.0,debt-consolidation,A,5000,6.03,False,0.12,N,2,10.640292702435536,8.517393171418904,1,"(0, 5]"
22,41800,mortgage,3.0,venture,A,3100,6.76,False,0.07,N,4,10.640675541671662,8.03947991910045,1,"(0, 5]"
22,41820,mortgage,4.0,personal,A,2500,6.91,False,0.06,N,3,10.641153884700564,7.824445930877619,1,"(0, 5]"
21,120000,rent,2.0,debt-consolidation,B,10000,11.71,False,0.08,N,3,11.695255355062796,9.210440366976515,2,"(0, 5]"
21,120000,rent,4.0,debt-consolidation,B,10000,9.99,False,0.08,N,3,11.695255355062796,9.210440366976515,2,"(0, 5]"
26,120000,rent,11.0,home-improvement,C,10000,12.68,False,0.08,N,2,11.695255355062796,9.210440366976515,3,"(0, 5]"
23,35941,mortgage,7.0,home-improvement,C,3500,13.35,True,0.1,N,2,10.489661807091968,8.160803920954665,3,"(0, 5]"
24,120000,rent,3.0,medical,A,10000,7.88,False,0.08,N,2,11.695255355062796,9.210440366976515,1,"(0, 5]"
24,120000,rent,4.0,home-improvement,C,10000,13.61,False,0.08,Y,4,11.695255355062796,9.210440366976515,3,"(0, 5]"
23,91800,rent,7.0,medical,B,10000,,True,0.09,N,4,11.42737846979544,9.210440366976515,2,"(0, 5]"
25,120000,rent,3.0,debt-consolidation,A,10000,9.32,False,0.08,N,2,11.695255355062796,9.210440366976515,1,"(0, 5]"
23,120000,rent,0.0,debt-consolidation,C,10000,11.66,False,0.08,N,2,11.695255355062796,9.210440366976515,3,"(0, 5]"
24,42000,mortgage,5.0,debt-consolidation,A,19200,7.9,False,0.46,N,2,10.645448706505872,9.862717639992916,1,"(0, 5]"
26,122500,rent,1.0,medical,B,10000,10.65,False,0.08,N,3,11.715874472198903,9.210440366976515,2,"(0, 5]"
25,42000,mortgage,4.0,debt-consolidation,B,3000,9.91,False,0.07,N,4,10.645448706505872,8.006700845440367,2,"(0, 5]"
23,124000,rent,2.0,personal,C,10000,14.27,False,0.08,N,3,11.728044909070784,9.210440366976515,3,"(0, 5]"
22,42000,mortgage,1.0,personal,C,10500,14.65,False,0.25,N,2,10.645448706505872,9.259225769705994,3,"(0, 5]"
26,125000,rent,6.0,venture,A,10000,7.49,False,0.08,N,2,11.736077016252436,9.210440366976515,1,"(0, 5]"
25,130000,rent,7.0,home-improvement,A,10000,7.49,False,0.08,N,2,11.775297421715829,9.210440366976515,1,"(0, 5]"
22,36000,mortgage,6.0,debt-consolidation,B,4000,12.69,True,0.11,N,4,10.491301994830229,8.294299608857235,2,"(0, 5]"
21,36000,mortgage,2.0,medical,C,5000,14.27,True,0.14,Y,2,10.491301994830229,8.517393171418904,3,"(0, 5]"
25,42000,mortgage,9.0,home-improvement,B,12000,9.91,False,0.29,N,2,10.645448706505872,9.39274525863144,2,"(0, 5]"
23,42000,mortgage,0.0,personal,D,6000,16.77,False,0.14,N,3,10.645448706505872,8.699681400989514,4,"(0, 5]"
25,42000,mortgage,1.0,venture,A,13975,8.9,False,0.33,N,4,10.645448706505872,9.545096851813891,1,"(0, 5]"
25,132000,rent,4.0,home-improvement,C,10000,12.84,False,0.08,Y,3,11.790564777297387,9.210440366976515,3,"(0, 5]"
22,42000,mortgage,6.0,education,C,15000,13.49,False,0.36,Y,4,10.645448706505872,9.61587214452889,3,"(0, 5]"
22,140000,rent,0.0,education,B,10000,9.99,False,0.07,N,2,11.849404844423074,9.210440366976515,2,"(0, 5]"
24,140000,rent,0.0,home-improvement,B,10000,11.14,False,0.07,N,2,11.849404844423074,9.210440366976515,2,"(0, 5]"
24,42000,mortgage,5.0,education,A,4900,6.03,False,0.12,N,4,10.645448706505872,8.497194544909547,1,"(0, 5]"
24,42000,own,8.0,education,A,8000,6.62,False,0.19,N,4,10.645448706505872,8.987321812850125,1,"(0, 5]"
22,42000,mortgage,5.0,venture,A,5400,6.03,False,0.13,N,3,10.645448706505872,8.594339400592892,1,"(0, 5]"
22,42000,own,6.0,venture,A,4800,,False,0.11,N,3,10.645448706505872,8.476579508530941,1,"(0, 5]"
26,145000,rent,1.0,home-improvement,B,10000,10.99,False,0.07,N,3,11.884495917930655,9.210440366976515,2,"(0, 5]"
22,42000,mortgage,4.0,venture,B,3500,9.91,False,0.08,N,2,10.645448706505872,8.160803920954665,2,"(0, 5]"
24,42000,mortgage,3.0,education,A,8675,7.51,False,0.21,N,4,10.645448706505872,9.068315871946766,1,"(0, 5]"
23,157500,rent,1.0,education,B,10000,12.69,False,0.06,N,2,11.967187086434018,9.210440366976515,2,"(0, 5]"
25,42000,own,6.0,education,A,18000,,False,0.43,N,2,10.645448706505872,9.798182590890704,1,"(0, 5]"
22,160000,rent,0.0,venture,A,10000,8.94,False,0.06,N,3,11.982935344196433,9.210440366976515,1,"(0, 5]"
25,153000,rent,9.0,debt-consolidation,D,10000,14.96,True,0.07,Y,4,11.938199736300923,9.210440366976515,4,"(0, 5]"
24,165000,rent,2.0,personal,B,10000,9.2,False,0.06,N,3,12.013706813470414,9.210440366976515,2,"(0, 5]"
24,42000,mortgage,6.0,medical,A,3125,8.9,False,0.07,N,3,10.645448706505872,8.047509510981422,1,"(0, 5]"
25,175000,rent,4.0,home-improvement,D,10000,15.05,False,0.06,Y,4,12.07254696717504,9.210440366976515,4,"(0, 5]"
24,225000,rent,2.0,venture,D,10000,13.67,True,0.04,N,2,12.323860125621126,9.210440366976515,4,"(0, 5]"
22,42000,mortgage,7.0,debt-consolidation,B,9350,12.69,False,0.22,N,2,10.645448706505872,9.143238568435446,2,"(0, 5]"
24,42000,mortgage,4.0,venture,A,8000,6.62,False,0.19,N,3,10.645448706505872,8.987321812850125,1,"(0, 5]"
24,24148,rent,1.0,education,B,9975,11.48,True,0.41,N,4,10.091998250355894,9.207937487359873,2,"(0, 5]"
22,29004,rent,4.0,education,B,9975,,True,0.34,N,2,10.275223507900163,9.207937487359873,2,"(0, 5]"
24,46000,rent,2.0,venture,C,9975,13.11,False,0.22,Y,3,10.736418414365376,9.207937487359873,3,"(0, 5]"
22,60000,rent,6.0,venture,B,9975,11.48,False,0.17,N,4,11.002116507732016,9.207937487359873,2,"(0, 5]"
22,42000,mortgage,6.0,medical,A,3000,6.03,False,0.07,N,2,10.645448706505872,8.006700845440367,1,"(0, 5]"
23,65000,rent,0.0,venture,A,9975,7.51,False,0.15,N,2,11.082157933374816,9.207937487359873,1,"(0, 5]"
23,42000,own,5.0,venture,A,6500,6.03,False,0.15,N,2,10.645448706505872,8.77971129020447,1,"(0, 5]"
22,72000,rent,0.0,venture,B,9975,10.99,False,0.14,N,3,11.184435286790633,9.207937487359873,2,"(0, 5]"
22,42000,own,6.0,personal,A,10000,6.03,False,0.24,N,2,10.645448706505872,9.210440366976515,1,"(0, 5]"
25,42000,mortgage,9.0,education,A,9100,,False,0.22,N,3,10.645448706505872,9.116139576577355,1,"(0, 5]"
22,83200,rent,6.0,debt-consolidation,C,9975,,False,0.12,N,3,11.329014645967838,9.207937487359873,3,"(0, 5]"
25,26880,rent,1.0,venture,C,4900,14.26,False,0.18,Y,4,10.199174996326049,8.497194544909547,3,"(0, 5]"
21,42000,own,5.0,education,D,5000,17.49,False,0.12,N,2,10.645448706505872,8.517393171418904,4,"(0, 5]"
22,26400,rent,6.0,education,B,9900,11.71,True,0.38,N,4,10.181157167204905,9.200391041122517,2,"(0, 5]"
22,30000,rent,4.0,venture,A,9875,7.29,True,0.33,N,3,10.308985993422082,9.19786285046507,1,"(0, 5]"
23,42000,mortgage,7.0,education,B,8000,10.99,False,0.19,N,4,10.645448706505872,8.987321812850125,2,"(0, 5]"
26,28000,rent,5.0,venture,A,9800,7.29,True,0.35,N,4,10.239995502805316,9.19023970026918,1,"(0, 5]"
22,33000,rent,4.0,debt-consolidation,C,9800,,True,0.3,N,2,10.404293143019792,9.19023970026918,3,"(0, 5]"
25,36000,rent,3.0,education,B,9800,10.36,False,0.27,N,4,10.491301994830229,9.19023970026918,2,"(0, 5]"
23,48000,rent,7.0,debt-consolidation,A,9800,7.88,False,0.2,N,4,10.778977123006351,9.19023970026918,1,"(0, 5]"
23,44000,rent,7.0,education,A,9800,7.51,True,0.22,N,2,10.691967639914864,9.19023970026918,1,"(0, 5]"
24,42000,mortgage,4.0,home-improvement,A,12000,6.99,False,0.29,N,3,10.645448706505872,9.39274525863144,1,"(0, 5]"
23,44000,rent,7.0,medical,C,9800,13.11,True,0.22,N,2,10.691967639914864,9.19023970026918,3,"(0, 5]"
24,42000,mortgage,8.0,personal,B,1000,11.49,False,0.02,N,4,10.645448706505872,6.90875477931522,2,"(0, 5]"
26,36000,mortgage,3.0,education,B,11000,10.59,True,0.31,N,4,10.491301994830229,9.305741456739437,2,"(0, 5]"
24,53500,rent,0.0,home-improvement,A,9800,6.17,False,0.18,N,4,10.887455624298198,9.19023970026918,1,"(0, 5]"
23,60000,rent,4.0,education,C,9800,13.49,False,0.16,N,2,11.002116507732016,9.19023970026918,3,"(0, 5]"
22,60000,rent,4.0,personal,B,9800,,False,0.16,N,3,11.002116507732016,9.19023970026918,2,"(0, 5]"
25,60000,rent,4.0,personal,A,9800,,False,0.16,N,3,11.002116507732016,9.19023970026918,1,"(0, 5]"
24,82500,rent,8.0,medical,A,9800,7.51,False,0.12,N,4,11.320565693461432,9.19023970026918,1,"(0, 5]"
23,66300,rent,7.0,medical,D,9800,15.7,True,0.13,Y,2,11.101960259016469,9.19023970026918,4,"(0, 5]"
22,42000,own,3.0,venture,A,7000,,False,0.17,N,3,10.645448706505872,8.853808274977197,1,"(0, 5]"
26,93000,rent,7.0,home-improvement,B,9800,10.25,False,0.11,N,4,11.440365524765756,9.19023970026918,2,"(0, 5]"
25,42000,mortgage,2.0,education,C,7200,14.79,False,0.17,Y,2,10.645448706505872,8.881975184248867,3,"(0, 5]"
26,107000,rent,2.0,medical,A,9800,8.9,False,0.09,N,3,11.580593459194764,9.19023970026918,1,"(0, 5]"
23,36000,mortgage,7.0,home-improvement,B,6725,11.49,True,0.19,N,2,10.491301994830229,8.813735892300215,2,"(0, 5]"
21,42000,mortgage,5.0,education,C,7000,15.23,False,0.17,Y,4,10.645448706505872,8.853808274977197,3,"(0, 5]"
23,36504,rent,0.0,education,C,4900,12.68,False,0.13,N,2,10.505204516490188,8.497194544909547,3,"(0, 5]"
25,32400,rent,2.0,medical,B,4900,11.49,True,0.15,N,2,10.385944565501662,8.497194544909547,2,"(0, 5]"
23,42000,rent,2.0,education,C,4900,14.72,False,0.12,Y,4,10.645448706505872,8.497194544909547,3,"(0, 5]"
22,42000,mortgage,6.0,education,C,14750,12.99,False,0.35,N,4,10.645448706505872,9.599066156080047,3,"(0, 5]"
22,42000,mortgage,6.0,education,C,6000,12.99,False,0.14,Y,2,10.645448706505872,8.699681400989514,3,"(0, 5]"
22,42000,mortgage,5.0,venture,A,5000,6.99,False,0.12,N,4,10.645448706505872,8.517393171418904,1,"(0, 5]"
26,36000,mortgage,1.0,home-improvement,B,4500,10.59,True,0.13,N,2,10.491301994830229,8.412054873292933,2,"(0, 5]"
23,50000,rent,0.0,education,A,4900,8.49,False,0.1,N,3,10.819798284210286,8.497194544909547,1,"(0, 5]"
21,50000,rent,5.0,education,A,4900,8.94,False,0.1,N,2,10.819798284210286,8.497194544909547,1,"(0, 5]"
24,51630,rent,0.0,medical,B,4900,9.99,False,0.09,N,3,10.851877546270282,8.497194544909547,2,"(0, 5]"
23,54096,rent,2.0,personal,B,4900,,False,0.09,N,2,10.89853401043194,8.497194544909547,2,"(0, 5]"
23,42000,mortgage,7.0,venture,A,8000,5.42,False,0.19,N,3,10.645448706505872,8.987321812850125,1,"(0, 5]"
24,69600,rent,8.0,personal,B,4900,9.99,False,0.07,N,2,11.150534214035387,8.497194544909547,2,"(0, 5]"
23,42000,mortgage,7.0,personal,C,12000,15.23,False,0.29,Y,3,10.645448706505872,9.39274525863144,3,"(0, 5]"
21,42000,own,5.0,medical,B,8000,9.99,False,0.19,N,4,10.645448706505872,8.987321812850125,2,"(0, 5]"
24,74000,rent,1.0,personal,C,4900,12.87,False,0.07,N,3,11.211833885608511,8.497194544909547,3,"(0, 5]"
23,107000,rent,2.0,debt-consolidation,A,4900,8.94,False,0.05,N,2,11.580593459194764,8.497194544909547,1,"(0, 5]"
25,14400,rent,4.0,home-improvement,B,4950,9.63,True,0.37,N,3,9.575052927597383,8.507344855361422,2,"(0, 5]"
22,15000,rent,3.0,personal,A,4950,8.9,True,0.33,N,4,9.61587214452889,8.507344855361422,1,"(0, 5]"
24,42000,mortgage,9.0,personal,A,11000,5.42,False,0.26,N,4,10.645448706505872,9.305741456739437,1,"(0, 5]"
